,line_ID,FMAX
50051,165778,427.47968
50052,165779,427.47968
50053,165780,427.47968
50054,165781,996.97107
50055,165782,427.47968
50056,165784,722.3303
50057,165785,722.3303
50058,165786,722.3303
50059,165787,722.3303
50060,165788,722.3303
50061,165789,722.3303
50062,165790,722.3303
50063,165791,722.3303
50064,165792,722.3303
50065,165793,722.3303
50066,165794,722.3303
50067,165798,722.3303
50068,165799,427.47968
50069,165800,427.47968
50070,165801,427.47968
50071,165802,427.47968
50072,165803,427.47968
50073,165804,722.3303
50074,165805,427.47968
50075,165806,427.47968
50076,165808,722.3303
50077,165809,722.3303
50078,165810,722.3303
50079,165811,722.3303
50080,165812,427.47968
50081,165813,722.3303
50082,165814,427.47968
50083,165815,427.47968
50084,165816,427.47968
50085,165817,427.47968
50086,165818,427.47968
50087,165819,427.47968
50088,165820,427.47968
50089,165825,427.47968
50090,165826,427.47968
50091,165827,427.47968
50092,165828,427.47968
50093,165829,427.47968
50094,165831,722.3303
50095,165832,427.47968
50096,165833,722.3303
50097,165835,722.3303
50098,165836,722.3303
50099,165839,722.3303
50100,165840,722.3303
50101,165841,722.3303
50102,165843,722.3303
50103,165844,996.97107
50104,165845,722.3303
50105,165846,427.47968
50106,165848,427.47968
50107,165851,427.47968
50108,165852,722.3303
50109,165853,427.47968
50110,165854,722.3303
50111,165855,722.3303
50112,165856,722.3303
50113,165857,722.3303
50114,165858,722.3303
50115,165859,722.3303
50116,165860,427.47968
50117,165861,722.3303
50118,165862,722.3303
50119,165865,722.3303
50120,165866,722.3303
50121,165867,722.3303
50122,165868,722.3303
50123,165870,427.47968
50124,165871,722.3303
50125,165872,722.3303
50126,165873,427.47968
50127,165875,427.47968
50128,165876,722.3303
50129,165878,996.97107
50130,165879,427.47968
50131,165880,722.3303
50132,165881,806.57184
50133,165883,427.47968
50134,165884,427.47968
50135,165886,722.3303
50136,165887,996.97107
50137,165888,722.3303
50138,165889,427.47968
50139,165890,427.47968
50140,165891,722.3303
50141,165892,722.3303
50142,165893,427.47968
50143,165894,722.3303
50144,165895,722.3303
50145,165896,996.97107
50146,165897,722.3303
50147,165898,722.3303
50148,165900,722.3303
50149,165901,996.97107
50150,165902,427.47968
50151,165903,996.97107
50152,165904,722.3303
50153,165906,722.3303
50154,165907,722.3303
50155,165909,722.3303
50156,165910,427.47968
50157,165911,722.3303
50158,165912,427.47968
50159,165913,722.3303
50160,165915,427.47968
50161,165916,722.3303
50162,165917,722.3303
50163,165918,722.3303
50164,165919,722.3303
50165,165920,722.3303
50166,165921,722.3303
50167,165922,722.3303
50168,165923,722.3303
50169,165924,427.47968
50170,165925,722.3303
50171,165926,722.3303
50172,165927,722.3303
50173,165928,722.3303
50174,165929,427.47968
50175,165930,806.57184
50176,165931,996.97107
50177,165932,427.47968
50178,165933,427.47968
50179,165934,722.3303
50180,165935,722.3303
50181,165936,722.3303
50182,165937,722.3303
50183,165938,427.47968
50184,165939,427.47968
50185,165940,722.3303
50186,165941,427.47968
50187,165942,427.47968
50188,165944,722.3303
50189,165945,427.47968
50190,165946,722.3303
50191,165947,722.3303
50192,165948,722.3303
50193,165949,427.47968
50194,165950,427.47968
50195,165951,427.47968
50196,165952,722.3303
50197,165953,427.47968
50198,165954,722.3303
50199,165955,427.47968
50200,165956,722.3303
50201,165957,427.47968
50202,165958,722.3303
50203,165960,722.3303
50204,165961,722.3303
50205,165962,996.97107
50206,165963,722.3303
50207,165964,722.3303
50208,165965,427.47968
50209,165967,427.47968
50210,165969,427.47968
50211,165970,722.3303
50212,165971,722.3303
50213,165972,722.3303
50214,165974,722.3303
50215,165975,427.47968
50216,165976,427.47968
50217,165977,427.47968
50218,165979,722.3303
50219,165980,722.3303
50220,165981,722.3303
50221,165982,722.3303
50222,165983,722.3303
50223,165985,722.3303
50224,165986,427.47968
50225,165987,722.3303
50226,165988,722.3303
50227,165989,722.3303
50228,165990,427.47968
50229,165992,722.3303
50230,165993,722.3303
50231,165995,722.3303
50232,165996,427.47968
50233,165997,722.3303
50234,165998,722.3303
50235,165999,722.3303
50236,166000,722.3303
50237,166002,722.3303
50238,166003,722.3303
50239,166004,427.47968
50240,166006,722.3303
50241,166007,722.3303
50242,166011,427.47968
50243,166012,722.3303
50244,166013,722.3303
50245,166014,427.47968
50246,166015,427.47968
50247,166016,427.47968
50248,166017,722.3303
50249,166018,722.3303
50250,166019,427.47968
50251,166021,427.47968
50252,166022,722.3303
50253,166023,722.3303
50254,166025,722.3303
50255,166026,722.3303
50256,166027,722.3303
50257,166029,722.3303
50258,166030,722.3303
50259,166031,722.3303
50260,166032,427.47968
50261,166033,722.3303
50262,166034,722.3303
50263,166035,722.3303
50264,166036,722.3303
50265,166039,722.3303
50266,166040,427.47968
50267,166043,722.3303
50268,166044,427.47968
50269,166045,722.3303
50270,166048,427.47968
50271,166049,722.3303
50272,166050,722.3303
50273,166051,722.3303
50274,166052,722.3303
50275,166053,427.47968
50276,166054,427.47968
50277,166055,722.3303
50278,166056,722.3303
50279,166057,722.3303
50280,166058,722.3303
50281,166059,722.3303
50282,166060,722.3303
50283,166061,722.3303
50284,166062,722.3303
50285,166063,722.3303
50286,166064,722.3303
50287,166065,722.3303
50288,166066,722.3303
50289,166067,722.3303
50290,166068,722.3303
50291,166069,722.3303
50292,166070,722.3303
50293,166071,722.3303
50294,166074,427.47968
50295,166075,722.3303
50296,166076,722.3303
50297,166077,722.3303
50298,166079,427.47968
50299,166080,722.3303
50300,166081,722.3303
50301,166082,806.57184
50302,166083,996.97107
50303,166084,722.3303
50304,166085,722.3303
50305,166086,722.3303
50306,166098,427.47968
50307,166099,427.47968
50308,166100,427.47968
50309,166101,427.47968
50310,166108,722.3303
50311,166110,427.47968
50312,166114,427.47968
50313,166115,427.47968
50314,166116,722.3303
50315,166117,722.3303
50316,166118,722.3303
50317,166120,722.3303
50318,166121,722.3303
50319,166122,722.3303
50320,166123,427.47968
50321,166124,427.47968
50322,166125,427.47968
50323,166126,427.47968
50324,166127,427.47968
50325,166128,722.3303
50326,166129,722.3303
50327,166130,722.3303
50328,166131,722.3303
50329,166132,427.47968
50330,166133,722.3303
50331,166134,722.3303
50332,166135,722.3303
50333,166136,722.3303
50334,166137,722.3303
50335,166138,722.3303
50336,166139,722.3303
50337,166140,427.47968
50338,166145,722.3303
50339,166146,722.3303
50340,166149,722.3303
50341,166150,722.3303
50342,166152,722.3303
50343,166153,427.47968
50344,166154,427.47968
50345,166155,427.47968
50346,166156,722.3303
50347,166159,427.47968
50348,166160,427.47968
50349,166161,427.47968
50350,166162,427.47968
50351,166163,427.47968
50352,166164,427.47968
50353,166165,427.47968
50354,166167,427.47968
50355,166168,427.47968
50356,166169,427.47968
50357,166170,427.47968
50358,166171,427.47968
50359,166172,427.47968
50360,166173,427.47968
50361,166174,427.47968
50362,166175,427.47968
50363,166177,722.3303
50364,166178,427.47968
50365,166179,427.47968
50366,166180,427.47968
50367,166181,427.47968
50368,166182,427.47968
50369,166183,427.47968
50370,166184,427.47968
50371,166185,427.47968
50372,166186,427.47968
50373,166187,427.47968
50374,166188,427.47968
50375,166189,427.47968
50376,166190,427.47968
50377,166192,722.3303
50378,166193,722.3303
50379,166194,722.3303
50380,166195,427.47968
50381,166196,427.47968
50382,166197,427.47968
50383,166198,427.47968
50384,166199,427.47968
50385,166200,427.47968
50386,166202,427.47968
50387,166206,427.47968
50388,166207,427.47968
50389,166208,722.3303
50390,166209,427.47968
50391,166210,427.47968
50392,166211,427.47968
50393,166212,427.47968
50394,166213,427.47968
50395,166215,427.47968
50396,166216,427.47968
50397,166217,427.47968
50398,166218,427.47968
50399,166219,427.47968
50400,166220,722.3303
50401,166221,427.47968
50402,166222,427.47968
50403,166223,427.47968
50404,166224,427.47968
50405,166225,427.47968
50406,166226,427.47968
50407,166227,427.47968
50408,166228,427.47968
50409,166229,427.47968
50410,166230,427.47968
50411,166231,722.3303
50412,166232,722.3303
50413,166233,427.47968
50414,166234,427.47968
50415,166235,427.47968
50416,166236,427.47968
50417,166237,427.47968
50418,166238,427.47968
50419,166239,427.47968
50420,166240,427.47968
50421,166241,427.47968
50422,166242,427.47968
50423,166243,427.47968
50424,166244,427.47968
50425,166245,427.47968
50426,166246,722.3303
50427,166247,722.3303
50428,166248,722.3303
50429,166249,427.47968
50430,166250,427.47968
50431,166251,427.47968
50432,166252,427.47968
50433,166253,427.47968
50434,166254,427.47968
50435,166255,427.47968
50436,166256,427.47968
50437,166257,722.3303
50438,166258,722.3303
50439,166260,427.47968
50440,166261,427.47968
50441,166262,427.47968
50442,166263,427.47968
50443,166264,427.47968
50444,166265,427.47968
50445,166267,427.47968
50446,166268,722.3303
50447,166269,722.3303
50448,166270,722.3303
50449,166271,722.3303
50450,166272,722.3303
50451,166273,427.47968
50452,166274,427.47968
50453,166275,722.3303
50454,166276,427.47968
50455,166277,427.47968
50456,166278,427.47968
50457,166279,427.47968
50458,166280,427.47968
50459,166281,722.3303
50460,166282,427.47968
50461,166283,427.47968
50462,166284,722.3303
50463,166285,722.3303
50464,166286,722.3303
50465,166287,722.3303
50466,166288,427.47968
50467,166289,427.47968
50468,166292,722.3303
50469,166293,427.47968
50470,166294,722.3303
50471,166295,722.3303
50472,166296,722.3303
50473,166297,722.3303
50474,166299,427.47968
50475,166300,427.47968
50476,166301,427.47968
50477,166302,427.47968
50478,166303,427.47968
50479,166304,722.3303
50480,166305,427.47968
50481,166306,427.47968
50482,166307,427.47968
50483,166308,427.47968
50484,166309,427.47968
50485,166310,427.47968
50486,166311,427.47968
50487,166312,427.47968
50488,166313,427.47968
50489,166314,427.47968
50490,166315,427.47968
50491,166316,427.47968
50492,166317,427.47968
50493,166318,427.47968
50494,166319,722.3303
50495,166320,427.47968
50496,166321,427.47968
50497,166322,427.47968
50498,166323,427.47968
50499,166324,427.47968
50500,166325,427.47968
50501,166326,427.47968
50502,166327,427.47968
50503,166328,427.47968
50504,166329,427.47968
50505,166330,427.47968
50506,166331,427.47968
50507,166332,427.47968
50508,166333,427.47968
50509,166334,427.47968
50510,166335,427.47968
50511,166336,427.47968
50512,166337,427.47968
50513,166338,427.47968
50514,166339,427.47968
50515,166340,427.47968
50516,166341,427.47968
50517,166342,427.47968
50518,166343,427.47968
50519,166344,427.47968
50520,166345,427.47968
50521,166346,427.47968
50522,166347,427.47968
50523,166348,427.47968
50524,166349,427.47968
50525,166350,427.47968
50526,166351,427.47968
50527,166352,427.47968
50528,166353,427.47968
50529,166354,427.47968
50530,166355,427.47968
50531,166356,427.47968
50532,166357,427.47968
50533,166358,427.47968
50534,166359,427.47968
50535,166360,427.47968
50536,166361,427.47968
50537,166362,427.47968
50538,166363,427.47968
50539,166364,427.47968
50540,166365,427.47968
50541,166366,427.47968
50542,166367,427.47968
50543,166368,427.47968
50544,166369,427.47968
50545,166370,427.47968
50546,166371,427.47968
50547,166372,427.47968
50548,166373,427.47968
50549,166374,427.47968
50550,166375,427.47968
50551,166376,427.47968
50552,166378,427.47968
50553,166379,722.3303
50554,166380,427.47968
50555,166381,427.47968
50556,166382,427.47968
50557,166383,427.47968
50558,166384,427.47968
50559,166386,427.47968
50560,166387,427.47968
50561,166389,427.47968
50562,166390,427.47968
50563,166391,427.47968
50564,166392,427.47968
50565,166393,427.47968
50566,166394,427.47968
50567,166395,427.47968
50568,166396,427.47968
50569,166397,427.47968
50570,166398,427.47968
50571,166399,427.47968
50572,166400,427.47968
50573,166401,427.47968
50574,166402,427.47968
50575,166403,427.47968
50576,166405,722.3303
50577,166406,427.47968
50578,166407,427.47968
50579,166408,722.3303
50580,166409,427.47968
50581,166410,722.3303
50582,166411,427.47968
50583,166412,722.3303
50584,166413,722.3303
50585,166414,427.47968
50586,166415,427.47968
50587,166417,722.3303
50588,166418,722.3303
50589,166419,722.3303
50590,166420,427.47968
50591,166421,427.47968
50592,166422,427.47968
50593,166423,427.47968
50594,166424,427.47968
50595,166425,427.47968
50596,166435,722.3303
50597,166436,427.47968
50598,166437,427.47968
50599,166438,427.47968
50600,166439,427.47968
50601,166440,427.47968
50602,166441,427.47968
50603,166442,427.47968
50604,166443,427.47968
50605,166444,427.47968
50606,166445,427.47968
50607,166446,427.47968
50608,166447,427.47968
50609,166448,427.47968
50610,166449,427.47968
50611,166450,427.47968
50612,166451,427.47968
50613,166452,427.47968
50614,166453,427.47968
50615,166454,427.47968
50616,166455,427.47968
50617,166456,427.47968
50618,166457,722.3303
50619,166458,722.3303
50620,166462,427.47968
50621,166463,427.47968
50622,166464,722.3303
50623,166465,427.47968
50624,166466,427.47968
50625,166472,427.47968
50626,166473,722.3303
50627,166474,427.47968
50628,166475,427.47968
50629,166476,427.47968
50630,166477,427.47968
50631,166478,722.3303
50632,166479,722.3303
50633,166480,427.47968
50634,166481,722.3303
50635,166482,427.47968
50636,166485,427.47968
50637,166486,427.47968
50638,166487,427.47968
50639,166488,427.47968
50640,166489,427.47968
50641,166492,427.47968
50642,166493,427.47968
50643,166494,427.47968
50644,166495,427.47968
50645,166496,427.47968
50646,166497,427.47968
50647,166498,427.47968
50648,166499,427.47968
50649,166500,427.47968
50650,166501,427.47968
50651,166502,427.47968
50652,166503,427.47968
50653,166504,427.47968
50654,166505,427.47968
50655,166506,427.47968
50656,166507,427.47968
50657,166508,427.47968
50658,166509,427.47968
50659,166510,427.47968
50660,166511,722.3303
50661,166512,722.3303
50662,166513,722.3303
50663,166516,427.47968
50664,166517,427.47968
50665,166518,427.47968
50666,166519,427.47968
50667,166520,427.47968
50668,166521,427.47968
50669,166522,427.47968
50670,166523,427.47968
50671,166524,427.47968
50672,166525,427.47968
50673,166526,427.47968
50674,166527,427.47968
50675,166528,427.47968
50676,166529,427.47968
50677,166532,722.3303
50678,166533,722.3303
50679,166534,722.3303
50680,166535,722.3303
50681,166536,722.3303
50682,166537,427.47968
50683,166538,722.3303
50684,166539,722.3303
50685,166540,722.3303
50686,166541,427.47968
50687,166542,427.47968
50688,166543,722.3303
50689,166544,427.47968
50690,166545,427.47968
50691,166547,427.47968
50692,166548,427.47968
50693,166549,427.47968
50694,166550,427.47968
50695,166551,427.47968
50696,166552,427.47968
50697,166555,427.47968
50698,166557,722.3303
50699,166558,427.47968
50700,166559,427.47968
50701,166560,427.47968
50702,166561,427.47968
50703,166562,427.47968
50704,166563,427.47968
50705,166564,427.47968
50706,166566,427.47968
50707,166569,427.47968
50708,166571,427.47968
50709,166572,427.47968
50710,166573,427.47968
50711,166574,427.47968
50712,166575,427.47968
50713,166576,427.47968
50714,166577,427.47968
50715,166578,427.47968
50716,166579,427.47968
50717,166580,427.47968
50718,166581,806.57184
50719,166582,806.57184
50720,166583,722.3303
50721,166584,996.97107
50722,166585,722.3303
50723,166586,996.97107
50724,166587,722.3303
50725,166588,427.47968
50726,166589,427.47968
50727,166592,427.47968
50728,166593,427.47968
50729,166594,996.97107
50730,166596,722.3303
50731,166597,996.97107
50732,166598,996.97107
50733,166599,722.3303
50734,166600,996.97107
50735,166601,427.47968
50736,166602,427.47968
50737,166605,722.3303
50738,166609,427.47968
50739,166610,427.47968
50740,166611,427.47968
50741,166612,427.47968
50742,166613,427.47968
50743,166614,427.47968
50744,166615,427.47968
50745,166617,427.47968
50746,166619,722.3303
50747,166620,722.3303
50748,166621,427.47968
50749,166622,427.47968
50750,166623,427.47968
50751,166624,427.47968
50752,166625,427.47968
50753,166626,427.47968
50754,166627,427.47968
50755,166628,427.47968
50756,166629,427.47968
50757,166630,427.47968
50758,166631,427.47968
50759,166632,427.47968
50760,166633,427.47968
50761,166634,427.47968
50762,166635,427.47968
50763,166636,427.47968
50764,166637,427.47968
50765,166638,427.47968
50766,166639,427.47968
50767,166640,427.47968
50768,166641,427.47968
50769,166642,427.47968
50770,166643,427.47968
50771,166645,427.47968
50772,166646,427.47968
50773,166647,427.47968
50774,166648,427.47968
50775,166652,427.47968
50776,166653,427.47968
50777,166654,427.47968
50778,166655,427.47968
50779,166656,427.47968
50780,166658,722.3303
50781,166659,722.3303
50782,166660,427.47968
50783,166661,427.47968
50784,166662,427.47968
50785,166663,722.3303
50786,166664,722.3303
50787,166665,722.3303
50788,166666,722.3303
50789,166667,722.3303
50790,166668,722.3303
50791,166669,722.3303
50792,166670,722.3303
50793,166672,722.3303
50794,166673,722.3303
50795,166674,722.3303
50796,166675,722.3303
50797,166676,722.3303
50798,166677,722.3303
50799,166678,427.47968
50800,166679,427.47968
50801,166680,427.47968
50802,166682,427.47968
50803,166683,722.3303
50804,166684,427.47968
50805,166685,427.47968
50806,166686,722.3303
50807,166687,427.47968
50808,166689,427.47968
50809,166690,427.47968
50810,166691,427.47968
50811,166692,427.47968
50812,166693,427.47968
50813,166694,427.47968
50814,166695,427.47968
50815,166696,427.47968
50816,166697,427.47968
50817,166698,427.47968
50818,166699,427.47968
50819,166700,427.47968
50820,166701,427.47968
50821,166702,427.47968
50822,166703,427.47968
50823,166704,427.47968
50824,166705,427.47968
50825,166706,427.47968
50826,166707,427.47968
50827,166708,427.47968
50828,166709,427.47968
50829,166710,427.47968
50830,166711,427.47968
50831,166712,427.47968
50832,166713,427.47968
50833,166714,427.47968
50834,166715,427.47968
50835,166716,427.47968
50836,166717,427.47968
50837,166718,427.47968
50838,166719,427.47968
50839,166720,427.47968
50840,166721,427.47968
50841,166722,427.47968
50842,166724,427.47968
50843,166725,427.47968
50844,166726,427.47968
50845,166727,427.47968
50846,166728,427.47968
50847,166729,427.47968
50848,166730,427.47968
50849,166731,427.47968
50850,166732,427.47968
50851,166733,722.3303
50852,166734,722.3303
50853,166735,722.3303
50854,166736,722.3303
50855,166737,427.47968
50856,166740,427.47968
50857,166741,427.47968
50858,166742,427.47968
50859,166743,427.47968
50860,166744,427.47968
50861,166745,427.47968
50862,166746,427.47968
50863,166747,427.47968
50864,166748,427.47968
50865,166749,427.47968
50866,166750,427.47968
50867,166751,427.47968
50868,166752,427.47968
50869,166753,427.47968
50870,166754,427.47968
50871,166755,427.47968
50872,166756,427.47968
50873,166757,427.47968
50874,166758,427.47968
50875,166759,427.47968
50876,166760,427.47968
50877,166761,427.47968
50878,166762,427.47968
50879,166763,427.47968
50880,166764,427.47968
50881,166766,427.47968
50882,166767,427.47968
50883,166768,427.47968
50884,166769,722.3303
50885,166770,427.47968
50886,166771,427.47968
50887,166772,427.47968
50888,166773,427.47968
50889,166774,427.47968
50890,166775,427.47968
50891,166776,427.47968
50892,166777,427.47968
50893,166778,427.47968
50894,166779,427.47968
50895,166780,427.47968
50896,166782,427.47968
50897,166783,427.47968
50898,166784,427.47968
50899,166785,427.47968
50900,166786,427.47968
50901,166787,427.47968
50902,166788,427.47968
50903,166789,427.47968
50904,166790,427.47968
50905,166791,427.47968
50906,166792,427.47968
50907,166793,427.47968
50908,166794,427.47968
50909,166795,427.47968
50910,166796,427.47968
50911,166797,427.47968
50912,166799,427.47968
50913,166800,427.47968
50914,166801,427.47968
50915,166802,427.47968
50916,166803,427.47968
50917,166804,427.47968
50918,166805,427.47968
50919,166806,427.47968
50920,166807,427.47968
50921,166808,427.47968
50922,166809,427.47968
50923,166810,427.47968
50924,166811,427.47968
50925,166812,427.47968
50926,166813,427.47968
50927,166814,427.47968
50928,166817,427.47968
50929,166818,427.47968
50930,166820,427.47968
50931,166821,427.47968
50932,166822,427.47968
50933,166823,427.47968
50934,166824,427.47968
50935,166825,427.47968
50936,166826,427.47968
50937,166827,427.47968
50938,166828,427.47968
50939,166829,722.3303
50940,166830,427.47968
50941,166831,722.3303
50942,166832,427.47968
50943,166833,427.47968
50944,166834,427.47968
50945,166835,427.47968
50946,166836,427.47968
50947,166837,427.47968
50948,166838,427.47968
50949,166840,427.47968
50950,166841,722.3303
50951,166845,722.3303
50952,166848,722.3303
50953,166849,722.3303
50954,166850,722.3303
50955,166852,427.47968
50956,166853,427.47968
50957,166859,427.47968
50958,166860,427.47968
50959,166863,427.47968
50960,166865,427.47968
50961,166866,427.47968
50962,166867,427.47968
50963,166868,427.47968
50964,166869,427.47968
50965,166870,427.47968
50966,166872,722.3303
50967,166873,722.3303
50968,166874,722.3303
50969,166875,996.97107
50970,166876,996.97107
50971,166877,996.97107
50972,166878,996.97107
50973,166879,427.47968
50974,166880,722.3303
50975,166881,722.3303
50976,166882,722.3303
50977,166883,996.97107
50978,166889,996.97107
50979,166890,722.3303
50980,166891,722.3303
50981,166894,427.47968
50982,166895,722.3303
50983,166896,722.3303
50984,166897,996.97107
50985,166901,996.97107
50986,166905,722.3303
50987,166906,722.3303
50988,166911,722.3303
50989,166912,722.3303
50990,166915,722.3303
50991,166916,427.47968
50992,166917,427.47968
50993,166918,427.47968
50994,166919,427.47968
50995,166920,427.47968
50996,166921,427.47968
50997,166922,996.97107
50998,166923,427.47968
50999,166925,427.47968
51000,166926,427.47968
51001,166929,427.47968
51002,166931,722.3303
51003,166932,722.3303
51004,166933,722.3303
51005,166935,722.3303
51006,166936,722.3303
51007,166937,722.3303
51008,166939,722.3303
51009,166940,722.3303
51010,166941,722.3303
51011,166942,722.3303
51012,166943,722.3303
51013,166944,722.3303
51014,166945,996.97107
51015,166946,996.97107
51016,166947,427.47968
51017,166948,427.47968
51018,166952,427.47968
51019,166953,427.47968
51020,166954,722.3303
51021,166955,427.47968
51022,166956,427.47968
51023,166957,427.47968
51024,166958,427.47968
51025,166960,996.97107
51026,166961,427.47968
51027,166962,722.3303
51028,166963,806.57184
51029,166964,427.47968
51030,166965,996.97107
51031,166966,722.3303
51032,166967,722.3303
51033,166968,427.47968
51034,166969,427.47968
51035,166970,427.47968
51036,166971,722.3303
51037,166972,722.3303
51038,166974,722.3303
51039,166975,427.47968
51040,166976,722.3303
51041,166977,722.3303
51042,166978,996.97107
51043,166979,722.3303
51044,166980,806.57184
51045,166981,427.47968
51046,166982,427.47968
51047,166983,722.3303
51048,166984,722.3303
51049,166985,722.3303
51050,166986,996.97107
51051,166987,722.3303
51052,166988,722.3303
51053,166989,722.3303
51054,166990,722.3303
51055,166991,427.47968
51056,166992,722.3303
51057,166993,427.47968
51058,166994,722.3303
51059,166995,722.3303
51060,166996,427.47968
51061,166997,427.47968
51062,166998,722.3303
51063,166999,427.47968
51064,167000,996.97107
51065,167001,427.47968
51066,167002,722.3303
51067,167003,722.3303
51068,167004,427.47968
51069,167005,722.3303
51070,167006,722.3303
51071,167008,722.3303
51072,167009,427.47968
51073,167010,722.3303
51074,167011,427.47968
51075,167012,722.3303
51076,167013,722.3303
51077,167016,427.47968
51078,167017,722.3303
51079,167018,722.3303
51080,167019,722.3303
51081,167020,427.47968
51082,167021,722.3303
51083,167022,427.47968
51084,167023,996.97107
51085,167024,722.3303
51086,167025,996.97107
51087,167026,427.47968
51088,167027,722.3303
51089,167028,722.3303
51090,167029,427.47968
51091,167030,427.47968
51092,167031,427.47968
51093,167032,722.3303
51094,167033,427.47968
51095,167034,722.3303
51096,167035,722.3303
51097,167036,722.3303
51098,167037,722.3303
51099,167038,722.3303
51100,167039,722.3303
51101,167040,722.3303
51102,167041,722.3303
51103,167042,722.3303
51104,167043,427.47968
51105,167044,427.47968
51106,167045,722.3303
51107,167046,722.3303
51108,167047,427.47968
51109,167049,722.3303
51110,167050,427.47968
51111,167051,722.3303
51112,167052,722.3303
51113,167053,722.3303
51114,167055,722.3303
51115,167056,722.3303
51116,167057,427.47968
51117,167058,722.3303
51118,167059,427.47968
51119,167060,996.97107
51120,167061,427.47968
51121,167062,722.3303
51122,167063,427.47968
51123,167064,722.3303
51124,167065,996.97107
51125,167066,722.3303
51126,167067,722.3303
51127,167068,722.3303
51128,167069,722.3303
51129,167070,427.47968
51130,167071,722.3303
51131,167072,722.3303
51132,167073,722.3303
51133,167074,722.3303
51134,167075,722.3303
51135,167076,427.47968
51136,167077,427.47968
51137,167079,722.3303
51138,167080,427.47968
51139,167081,722.3303
51140,167083,427.47968
51141,167084,427.47968
51142,167085,722.3303
51143,167086,722.3303
51144,167087,722.3303
51145,167088,427.47968
51146,167089,722.3303
51147,167090,996.97107
51148,167092,427.47968
51149,167093,806.57184
51150,167095,722.3303
51151,167096,996.97107
51152,167097,722.3303
51153,167098,722.3303
51154,167099,427.47968
51155,167100,722.3303
51156,167101,427.47968
51157,167102,722.3303
51158,167103,427.47968
51159,167104,427.47968
51160,167105,722.3303
51161,167106,996.97107
51162,167107,722.3303
51163,167108,722.3303
51164,167109,722.3303
51165,167110,722.3303
51166,167111,427.47968
51167,167112,722.3303
51168,167113,722.3303
51169,167114,722.3303
51170,167115,996.97107
51171,167117,722.3303
51172,167118,722.3303
51173,167119,722.3303
51174,167120,722.3303
51175,167121,722.3303
51176,167122,722.3303
51177,167123,427.47968
51178,167124,722.3303
51179,167125,427.47968
51180,167126,722.3303
51181,167127,722.3303
51182,167128,722.3303
51183,167129,427.47968
51184,167130,722.3303
51185,167131,722.3303
51186,167133,427.47968
51187,167134,722.3303
51188,167135,722.3303
51189,167136,722.3303
51190,167137,722.3303
51191,167138,722.3303
51192,167139,722.3303
51193,167140,996.97107
51194,167141,722.3303
51195,167142,722.3303
51196,167145,722.3303
51197,167146,722.3303
51198,167147,722.3303
51199,167148,722.3303
51200,167151,427.47968
51201,167152,427.47968
51202,167153,427.47968
51203,167154,722.3303
51204,167155,722.3303
51205,167156,427.47968
51206,167158,722.3303
51207,167160,722.3303
51208,167161,427.47968
51209,167162,722.3303
51210,167163,427.47968
51211,167164,722.3303
51212,167165,722.3303
51213,167167,427.47968
51214,167168,427.47968
51215,167169,722.3303
51216,167170,427.47968
51217,167172,427.47968
51218,167174,427.47968
51219,167175,722.3303
51220,167176,427.47968
51221,167177,427.47968
51222,167178,427.47968
51223,167179,722.3303
51224,167180,427.47968
51225,167181,427.47968
51226,167182,427.47968
51227,167183,722.3303
51228,167184,722.3303
51229,167185,722.3303
51230,167186,996.97107
51231,167187,722.3303
51232,167188,427.47968
51233,167189,722.3303
51234,167190,722.3303
51235,167191,427.47968
51236,167192,427.47968
51237,167193,427.47968
51238,167194,427.47968
51239,167196,722.3303
51240,167200,722.3303
51241,167201,427.47968
51242,167202,427.47968
51243,167203,427.47968
51244,167204,427.47968
51245,167205,722.3303
51246,167206,722.3303
51247,167207,722.3303
51248,167208,427.47968
51249,167209,722.3303
51250,167210,722.3303
51251,167211,722.3303
51252,167212,427.47968
51253,167213,427.47968
51254,167214,722.3303
51255,167216,722.3303
51256,167217,722.3303
51257,167218,722.3303
51258,167219,722.3303
51259,167220,722.3303
51260,167223,722.3303
51261,167224,722.3303
51262,167225,427.47968
51263,167227,427.47968
51264,167229,806.57184
51265,167230,427.47968
51266,167231,722.3303
51267,167232,722.3303
51268,167233,722.3303
51269,167234,722.3303
51270,167235,806.57184
51271,167236,806.57184
51272,167237,806.57184
51273,167238,722.3303
51274,167239,427.47968
51275,167240,806.57184
51276,167241,427.47968
51277,167242,722.3303
51278,167243,427.47968
51279,167244,427.47968
51280,167245,427.47968
51281,167247,722.3303
51282,167248,722.3303
51283,167249,722.3303
51284,167250,722.3303
51285,167251,427.47968
51286,167252,806.57184
51287,167253,427.47968
51288,167254,722.3303
51289,167255,722.3303
51290,167256,806.57184
51291,167257,806.57184
51292,167258,427.47968
51293,167259,427.47968
51294,167260,427.47968
51295,167261,996.97107
51296,167262,722.3303
51297,167263,722.3303
51298,167264,427.47968
51299,167265,427.47968
51300,167266,722.3303
51301,167267,722.3303
51302,167268,722.3303
51303,167269,427.47968
51304,167270,427.47968
51305,167271,722.3303
51306,167272,427.47968
51307,167273,427.47968
51308,167274,427.47968
51309,167275,427.47968
51310,167276,427.47968
51311,167277,427.47968
51312,167278,427.47968
51313,167279,427.47968
51314,167280,427.47968
51315,167281,427.47968
51316,167282,427.47968
51317,167283,722.3303
51318,167284,722.3303
51319,167285,722.3303
51320,167286,427.47968
51321,167287,427.47968
